 # time =    2.99999999999978     
         -50         -50  1.714551958087513E-004
         -50         -49  2.003738722392367E-004
         -50         -48  1.146121802538231E-004
         -50         -47  0.000000000000000E+000
         -50         -46  0.000000000000000E+000
         -50         -45  0.000000000000000E+000
         -50         -44  0.000000000000000E+000
         -50         -43  0.000000000000000E+000
         -50         -42  0.000000000000000E+000
         -50         -41  0.000000000000000E+000
         -50         -40  0.000000000000000E+000
         -50         -39  3.698578608480471E-004
         -50         -38  0.000000000000000E+000
         -50         -37  2.750779698023662E-004
         -50         -36  0.000000000000000E+000
         -50         -35  1.417686264248502E-004
         -50         -34  7.156953120122907E-005
         -50         -33  6.223227731981124E-005
         -50         -32  1.496383891526719E-004
         -50         -31  5.040365230393337E-005
         -50         -30  0.000000000000000E+000
         -50         -29  0.000000000000000E+000
         -50         -28  1.790879848300244E-004
         -50         -27  3.349646969256059E-004
         -50         -26  0.000000000000000E+000
         -50         -25  0.000000000000000E+000
         -50         -24  0.000000000000000E+000
         -50         -23  7.961818039445295E-005
         -50         -22  3.134350548093370E-005
         -50         -21  0.000000000000000E+000
         -50         -20  0.000000000000000E+000
         -50         -19  0.000000000000000E+000
         -50         -18  0.000000000000000E+000
         -50         -17  0.000000000000000E+000
         -50         -16  4.332505631605362E-005
         -50         -15  1.018979957843177E-007
         -50         -14  0.000000000000000E+000
         -50         -13  0.000000000000000E+000
         -50         -12  9.202574533143013E-005
         -50         -11  1.208239059748607E-004
         -50         -10  0.000000000000000E+000
         -50          -9  8.444476907616661E-005
         -50          -8  1.026494418405104E-004
         -50          -7  0.000000000000000E+000
         -50          -6  0.000000000000000E+000
         -50          -5  0.000000000000000E+000
         -50          -4  3.665494798815492E-005
         -50          -3  0.000000000000000E+000
         -50          -2  8.507043336947657E-005
         -50          -1  0.000000000000000E+000
         -50           0  0.000000000000000E+000
         -50           1  2.729513847987425E-004
         -50           2  0.000000000000000E+000
         -50           3  1.537566309139498E-004
         -50           4  0.000000000000000E+000
         -50           5  0.000000000000000E+000
         -50           6  0.000000000000000E+000
         -50           7  0.000000000000000E+000
         -50           8  0.000000000000000E+000
         -50           9  0.000000000000000E+000
         -50          10  8.824230089359614E-005
         -50          11  0.000000000000000E+000
         -50          12  0.000000000000000E+000
         -50          13  3.757749765584389E-004
         -50          14  8.752743147402006E-005
         -50          15  0.000000000000000E+000
         -50          16  0.000000000000000E+000
         -50          17  0.000000000000000E+000
         -50          18  0.000000000000000E+000
         -50          19  1.392005103945529E-004
         -50          20  3.218283479192288E-005
         -50          21  0.000000000000000E+000
         -50          22  5.082828845078072E-005
         -50          23  0.000000000000000E+000
         -50          24  3.495744460020163E-004
         -50          25  6.175575018836166E-004
         -50          26  1.547897691151250E-004
         -50          27  0.000000000000000E+000
         -50          28  0.000000000000000E+000
         -50          29  0.000000000000000E+000
         -50          30  4.723028543118745E-004
         -50          31  7.280181234262180E-004
         -50          32  5.376639433878229E-004
         -50          33  0.000000000000000E+000
         -50          34  0.000000000000000E+000
         -50          35  0.000000000000000E+000
         -50          36  1.465688790529712E-005
         -50          37  0.000000000000000E+000
         -50          38  4.021276901486919E-005
         -50          39  0.000000000000000E+000
         -50          40  0.000000000000000E+000
         -50          41  2.872218822095530E-004
         -50          42  0.000000000000000E+000
         -50          43  0.000000000000000E+000
         -50          44  3.531098655528252E-005
         -50          45  0.000000000000000E+000
         -50          46  0.000000000000000E+000
         -50          47  0.000000000000000E+000
         -50          48  0.000000000000000E+000
         -50          49  3.711307643585410E-005
         -50          50  0.000000000000000E+000
         -49         -50  0.000000000000000E+000
         -49         -49  0.000000000000000E+000
         -49         -48  0.000000000000000E+000
         -49         -47  0.000000000000000E+000
         -49         -46  0.000000000000000E+000
         -49         -45  0.000000000000000E+000
         -49         -44  1.537515029434081E-004
         -49         -43  0.000000000000000E+000
         -49         -42  0.000000000000000E+000
         -49         -41  2.847023620565758E-004
         -49         -40  8.535576354193289E-006
         -49         -39  0.000000000000000E+000
         -49         -38  0.000000000000000E+000
         -49         -37  3.443750368363395E-004
         -49         -36  0.000000000000000E+000
         -49         -35  0.000000000000000E+000
